"profile","Park","Region","year","quartile","rate_of_change","profile_direction"
6,"Moclips"," North Beach","98","rate_q3_dist_to_BP",8.44821375302471,"Accretion"
6,"Moclips"," North Beach","98","rate_max_dist_to_BP",-0.83560058912453,"Erosion"
6,"Moclips"," North Beach","98","mean",11.6543998350878,"Accretion"
6,"Moclips"," North Beach","99","rate_min_dist_to_BP",9.17808874285424,"Accretion"
6,"Moclips"," North Beach","99","rate_q1_dist_to_BP",8.23832856133708,"Accretion"
6,"Moclips"," North Beach","99","rate_med_dist_to_BP",6.91452169745796,"Accretion"
6,"Moclips"," North Beach","99","rate_q3_dist_to_BP",4.91326973214254,"Accretion"
6,"Moclips"," North Beach","99","rate_max_dist_to_BP",1.54681231872273,"Accretion"
6,"Moclips"," North Beach","99","mean",5.67808874285424,"Accretion"
6,"Moclips"," North Beach","10","rate_min_dist_to_BP",-14.3501901084562,"Erosion"
6,"Moclips"," North Beach","10","rate_q1_dist_to_BP",-12.6378003136734,"Erosion"
6,"Moclips"," North Beach","10","rate_med_dist_to_BP",-10.1848583446808,"Erosion"
6,"Moclips"," North Beach","10","rate_q3_dist_to_BP",-6.38123866878193,"Erosion"
6,"Moclips"," North Beach","10","rate_max_dist_to_BP",0.298797928867267,"Accretion"
6,"Moclips"," North Beach","10","mean",-7.35019010845617,"Erosion"
6,"Moclips"," North Beach","11","rate_min_dist_to_BP",30.9719921031331,"Accretion"
6,"Moclips"," North Beach","11","rate_q1_dist_to_BP",27.1957555451996,"Accretion"
6,"Moclips"," North Beach","11","rate_med_dist_to_BP",22.0144955287576,"Accretion"
6,"Moclips"," North Beach","11","rate_q3_dist_to_BP",14.4653554026769,"Accretion"
6,"Moclips"," North Beach","11","rate_max_dist_to_BP",2.4464996425182,"Accretion"
6,"Moclips"," North Beach","11","mean",16.9719921031331,"Accretion"
6,"Moclips"," North Beach","12","rate_min_dist_to_BP",-4.93174676857909,"Erosion"
6,"Moclips"," North Beach","12","rate_q1_dist_to_BP",-4.1931739245183,"Erosion"
6,"Moclips"," North Beach","12","rate_med_dist_to_BP",-3.10529870156695,"Erosion"
6,"Moclips"," North Beach","12","rate_q3_dist_to_BP",-1.34371196238603,"Erosion"
6,"Moclips"," North Beach","12","rate_max_dist_to_BP",1.99735897438125,"Accretion"
6,"Moclips"," North Beach","12","mean",-1.93174676857909,"Erosion"
6,"Moclips"," North Beach","13","rate_min_dist_to_BP",5.27282558111932,"Accretion"
6,"Moclips"," North Beach","13","rate_q1_dist_to_BP",4.58993479025294,"Accretion"
6,"Moclips"," North Beach","13","rate_med_dist_to_BP",3.60311531209758,"Accretion"
6,"Moclips"," North Beach","13","rate_q3_dist_to_BP",2.05151664006129,"Accretion"
6,"Moclips"," North Beach","13","rate_max_dist_to_BP",-0.743422557388373,"Erosion"
6,"Moclips"," North Beach","13","mean",2.27282558111932,"Accretion"
6,"Moclips"," North Beach","14","rate_min_dist_to_BP",3.01271761797248,"Accretion"
6,"Moclips"," North Beach","14","rate_q1_dist_to_BP",2.85179490050913,"Accretion"
6,"Moclips"," North Beach","14","rate_med_dist_to_BP",2.61544506241695,"Accretion"
6,"Moclips"," North Beach","14","rate_q3_dist_to_BP",2.23443451870577,"Accretion"
6,"Moclips"," North Beach","14","rate_max_dist_to_BP",1.51755459222747,"Accretion"
6,"Moclips"," North Beach","14","mean",2.51271761797248,"Accretion"
6,"Moclips"," North Beach","15","rate_min_dist_to_BP",-8.33668312438497,"Erosion"
6,"Moclips"," North Beach","15","rate_q1_dist_to_BP",-7.70531300780981,"Erosion"
6,"Moclips"," North Beach","15","rate_med_dist_to_BP",-6.77473076087467,"Erosion"
6,"Moclips"," North Beach","15","rate_q3_dist_to_BP",-5.26629429661046,"Erosion"
6,"Moclips"," North Beach","15","rate_max_dist_to_BP",-2.40002685041038,"Erosion"
6,"Moclips"," North Beach","15","mean",-5.83668312438497,"Erosion"
6,"Moclips"," North Beach","16","rate_min_dist_to_BP",6.67847232502516,"Accretion"
6,"Moclips"," North Beach","16","rate_q1_dist_to_BP",5.77006080740474,"Accretion"
6,"Moclips"," North Beach","16","rate_med_dist_to_BP",4.4535988801309,"Accretion"
6,"Moclips"," North Beach","16","rate_q3_dist_to_BP",2.37466216949482,"Accretion"
6,"Moclips"," North Beach","16","rate_max_dist_to_BP",-1.39838168364603,"Erosion"
6,"Moclips"," North Beach","16","mean",2.67847232502516,"Accretion"
6,"Moclips"," North Beach","17","rate_min_dist_to_BP",-10.9599077845537,"Erosion"
6,"Moclips"," North Beach","17","rate_q1_dist_to_BP",-10.0313067176767,"Erosion"
6,"Moclips"," North Beach","17","rate_med_dist_to_BP",-8.65678306663496,"Erosion"
6,"Moclips"," North Beach","17","rate_q3_dist_to_BP",-6.41382248109194,"Erosion"
6,"Moclips"," North Beach","17","rate_max_dist_to_BP",-2.10038070119216,"Erosion"
6,"Moclips"," North Beach","17","mean",-6.95990778455372,"Erosion"
6,"Moclips"," North Beach","18","rate_min_dist_to_BP",11.2151390720448,"Accretion"
6,"Moclips"," North Beach","18","rate_q1_dist_to_BP",10.1760343315226,"Accretion"
6,"Moclips"," North Beach","18","rate_med_dist_to_BP",8.67680333544527,"Accretion"
6,"Moclips"," North Beach","18","rate_q3_dist_to_BP",6.32510865163805,"Accretion"
6,"Moclips"," North Beach","18","rate_max_dist_to_BP",2.10609293554969,"Accretion"
6,"Moclips"," North Beach","18","mean",6.71513907204481,"Accretion"
6,"Moclips"," North Beach","19","rate_min_dist_to_BP",4.1899819141743,"Accretion"
6,"Moclips"," North Beach","19","rate_q1_dist_to_BP",4.09126659024639,"Accretion"
6,"Moclips"," North Beach","19","rate_med_dist_to_BP",3.94544944491304,"Accretion"
6,"Moclips"," North Beach","19","rate_q3_dist_to_BP",3.70827589862701,"Accretion"
6,"Moclips"," North Beach","19","rate_max_dist_to_BP",3.25484966302114,"Accretion"
6,"Moclips"," North Beach","19","mean",4.1899819141743,"Accretion"
7,"Pacific Beach"," North Beach","97","rate_min_dist_to_BP",NA,NA
7,"Pacific Beach"," North Beach","97","rate_q1_dist_to_BP",NA,NA
7,"Pacific Beach"," North Beach","97","rate_med_dist_to_BP",NA,NA
7,"Pacific Beach"," North Beach","97","rate_q3_dist_to_BP",NA,NA
7,"Pacific Beach"," North Beach","97","rate_max_dist_to_BP",NA,NA
7,"Pacific Beach"," North Beach","98","rate_min_dist_to_BP",37.988094956789,"Accretion"
7,"Pacific Beach"," North Beach","98","rate_q1_dist_to_BP",32.5103450605547,"Accretion"
7,"Pacific Beach"," North Beach","98","rate_med_dist_to_BP",25.2390764733826,"Accretion"
7,"Pacific Beach"," North Beach","98","rate_q3_dist_to_BP",15.1224052176993,"Accretion"
7,"Pacific Beach"," North Beach","98","rate_max_dist_to_BP",0.0880897214146525,"Accretion"
7,"Pacific Beach"," North Beach","98","mean",19.488094956789,"Accretion"
7,"Pacific Beach"," North Beach","99","rate_min_dist_to_BP",-3.5712143761479,"Erosion"
7,"Pacific Beach"," North Beach","99","rate_q1_dist_to_BP",-3.15350785680162,"Erosion"
7,"Pacific Beach"," North Beach","99","rate_med_dist_to_BP",-2.54121025513021,"Erosion"
7,"Pacific Beach"," North Beach","99","rate_q3_dist_to_BP",-1.55716574988162,"Erosion"
7,"Pacific Beach"," North Beach","99","rate_max_dist_to_BP",0.284147695299519,"Accretion"
7,"Pacific Beach"," North Beach","99","mean",-2.0712143761479,"Erosion"
7,"Pacific Beach"," North Beach","10","rate_min_dist_to_BP",-12.6178081812593,"Erosion"
7,"Pacific Beach"," North Beach","10","rate_q1_dist_to_BP",-10.8018839361535,"Erosion"
7,"Pacific Beach"," North Beach","10","rate_med_dist_to_BP",-8.17378933980463,"Erosion"
7,"Pacific Beach"," North Beach","10","rate_q3_dist_to_BP",-4.03282494514471,"Erosion"
7,"Pacific Beach"," North Beach","10","rate_max_dist_to_BP",3.45021003174195,"Accretion"
7,"Pacific Beach"," North Beach","10","mean",-4.61780818125927,"Erosion"
7,"Pacific Beach"," North Beach","11","rate_min_dist_to_BP",12.9913975611064,"Accretion"
7,"Pacific Beach"," North Beach","11","rate_q1_dist_to_BP",11.2342414491062,"Accretion"
7,"Pacific Beach"," North Beach","11","rate_med_dist_to_BP",8.81620624163053,"Accretion"
7,"Pacific Beach"," North Beach","11","rate_q3_dist_to_BP",5.27936662255357,"Accretion"
7,"Pacific Beach"," North Beach","11","rate_max_dist_to_BP",-0.381395156218045,"Erosion"
7,"Pacific Beach"," North Beach","11","mean",6.49139756110637,"Accretion"
7,"Pacific Beach"," North Beach","12","rate_min_dist_to_BP",4.07996569914084,"Accretion"
7,"Pacific Beach"," North Beach","12","rate_q1_dist_to_BP",3.66934611914662,"Accretion"
7,"Pacific Beach"," North Beach","12","rate_med_dist_to_BP",3.08230942911549,"Accretion"
7,"Pacific Beach"," North Beach","12","rate_q3_dist_to_BP",2.17440672843243,"Accretion"
7,"Pacific Beach"," North Beach","12","rate_max_dist_to_BP",0.585312770029867,"Accretion"
7,"Pacific Beach"," North Beach","12","mean",2.57996569914084,"Accretion"
7,"Pacific Beach"," North Beach","13","rate_min_dist_to_BP",9.00632223924232,"Accretion"
7,"Pacific Beach"," North Beach","13","rate_q1_dist_to_BP",7.97503872376137,"Accretion"
7,"Pacific Beach"," North Beach","13","rate_med_dist_to_BP",6.48691236565906,"Accretion"
7,"Pacific Beach"," North Beach","13","rate_q3_dist_to_BP",4.15290610321941,"Accretion"
7,"Pacific Beach"," North Beach","13","rate_max_dist_to_BP",-0.0298667261317109,"Erosion"
7,"Pacific Beach"," North Beach","13","mean",4.50632223924232,"Accretion"
7,"Pacific Beach"," North Beach","14","rate_min_dist_to_BP",-5.15341329957175,"Erosion"
7,"Pacific Beach"," North Beach","14","rate_q1_dist_to_BP",-4.24351439997115,"Erosion"
7,"Pacific Beach"," North Beach","14","rate_med_dist_to_BP",-2.89958810643193,"Erosion"
7,"Pacific Beach"," North Beach","14","rate_q3_dist_to_BP",-0.714658453676065,"Erosion"
7,"Pacific Beach"," North Beach","14","rate_max_dist_to_BP",3.45536623361662,"Accretion"
7,"Pacific Beach"," North Beach","14","mean",-1.15341329957175,"Erosion"
7,"Pacific Beach"," North Beach","15","rate_min_dist_to_BP",5.1742175692149,"Accretion"
7,"Pacific Beach"," North Beach","15","rate_q1_dist_to_BP",4.19035938150758,"Accretion"
7,"Pacific Beach"," North Beach","15","rate_med_dist_to_BP",2.77099520358857,"Accretion"
7,"Pacific Beach"," North Beach","15","rate_q3_dist_to_BP",0.545612709668752,"Accretion"
7,"Pacific Beach"," North Beach","15","rate_max_dist_to_BP",-3.44014856326635,"Erosion"
7,"Pacific Beach"," North Beach","15","mean",1.1742175692149,"Accretion"
7,"Pacific Beach"," North Beach","16","rate_min_dist_to_BP",-11.0676786886838,"Erosion"
7,"Pacific Beach"," North Beach","16","rate_q1_dist_to_BP",-9.89743998694661,"Erosion"
7,"Pacific Beach"," North Beach","16","rate_med_dist_to_BP",-8.16964967035199,"Erosion"
7,"Pacific Beach"," North Beach","16","rate_q3_dist_to_BP",-5.36232645591077,"Erosion"
7,"Pacific Beach"," North Beach","16","rate_max_dist_to_BP",-0.010176468386569,"Erosion"
7,"Pacific Beach"," North Beach","16","mean",-5.56767868868385,"Erosion"
7,"Pacific Beach"," North Beach","17","rate_min_dist_to_BP",-1.52220435292021,"Erosion"
7,"Pacific Beach"," North Beach","17","rate_q1_dist_to_BP",-1.3402988850413,"Erosion"
7,"Pacific Beach"," North Beach","17","rate_med_dist_to_BP",-1.07991569083378,"Erosion"
7,"Pacific Beach"," North Beach","17","rate_q3_dist_to_BP",-0.676454534597204,"Erosion"
7,"Pacific Beach"," North Beach","17","rate_max_dist_to_BP",0.0319686183386514,"Accretion"
7,"Pacific Beach"," North Beach","17","mean",-1.02220435292021,"Erosion"
7,"Pacific Beach"," North Beach","18","rate_min_dist_to_BP",0.583721363405298,"Accretion"
7,"Pacific Beach"," North Beach","18","rate_q1_dist_to_BP",0.545092654979795,"Accretion"
7,"Pacific Beach"," North Beach","18","rate_med_dist_to_BP",0.489918714665616,"Accretion"
7,"Pacific Beach"," North Beach","18","rate_q3_dist_to_BP",0.40470781120383,"Accretion"
7,"Pacific Beach"," North Beach","18","rate_max_dist_to_BP",0.255918840850899,"Accretion"
7,"Pacific Beach"," North Beach","18","mean",0.583721363405298,"Accretion"
7,"Pacific Beach"," North Beach","19","rate_min_dist_to_BP",11.1539277598125,"Accretion"
7,"Pacific Beach"," North Beach","19","rate_q1_dist_to_BP",9.96155468037039,"Accretion"
7,"Pacific Beach"," North Beach","19","rate_med_dist_to_BP",8.26267961571776,"Accretion"
7,"Pacific Beach"," North Beach","19","rate_q3_dist_to_BP",5.64853340660627,"Accretion"
7,"Pacific Beach"," North Beach","19","rate_max_dist_to_BP",1.11159360747963,"Accretion"
7,"Pacific Beach"," North Beach","19","mean",6.15392775981254,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","97","rate_min_dist_to_BP",NA,NA
8,"Roosevelt Beach Rd OBA"," North Beach","97","rate_q1_dist_to_BP",NA,NA
8,"Roosevelt Beach Rd OBA"," North Beach","97","rate_med_dist_to_BP",NA,NA
8,"Roosevelt Beach Rd OBA"," North Beach","97","rate_q3_dist_to_BP",NA,NA
8,"Roosevelt Beach Rd OBA"," North Beach","97","rate_max_dist_to_BP",NA,NA
8,"Roosevelt Beach Rd OBA"," North Beach","98","rate_min_dist_to_BP",27.7864643293658,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","98","rate_q1_dist_to_BP",23.5842577601177,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","98","rate_med_dist_to_BP",18.0184829628254,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","98","rate_q3_dist_to_BP",10.3063715537722,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","98","rate_max_dist_to_BP",-1.05511013672529,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","98","mean",13.7864643293658,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","99","rate_min_dist_to_BP",-2.38044870938652,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","99","rate_q1_dist_to_BP",-1.95169769968606,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","99","rate_med_dist_to_BP",-1.35291041566661,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","99","rate_q3_dist_to_BP",-0.461062095323939,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","99","rate_max_dist_to_BP",0.993368371649339,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","99","mean",-0.880448709386518,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","10","rate_min_dist_to_BP",-9.01834623600021,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","10","rate_q1_dist_to_BP",-7.68386252172801,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","10","rate_med_dist_to_BP",-5.77848257153516,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","10","rate_q3_dist_to_BP",-2.83767377203933,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","10","rate_max_dist_to_BP",2.29121602677969,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","10","mean",-3.51834623600021,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","11","rate_min_dist_to_BP",21.5162255115486,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","11","rate_q1_dist_to_BP",18.6422668133301,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","11","rate_med_dist_to_BP",14.6936501566484,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","11","rate_q3_dist_to_BP",8.93363251694066,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","11","rate_max_dist_to_BP",-0.236208130904847,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","11","mean",11.0162255115486,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","12","rate_min_dist_to_BP",-4.61325527692266,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","12","rate_q1_dist_to_BP",-4.07072286995562,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","12","rate_med_dist_to_BP",-3.28068601217557,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","12","rate_q3_dist_to_BP",-2.02483331473617,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","12","rate_max_dist_to_BP",0.275259507914249,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","12","mean",-2.61325527692266,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","13","rate_min_dist_to_BP",3.45875194574987,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","13","rate_q1_dist_to_BP",3.09426344127326,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","13","rate_med_dist_to_BP",2.57058336106093,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","13","rate_q3_dist_to_BP",1.75498708707769,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","13","rate_max_dist_to_BP",0.312549159152309,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","13","mean",1.95875194574987,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","14","rate_min_dist_to_BP",-4.62810822583406,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","14","rate_q1_dist_to_BP",-4.10671960479003,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","14","rate_med_dist_to_BP",-3.35190994726136,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","14","rate_q3_dist_to_BP",-2.16271725524086,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","14","rate_max_dist_to_BP",-0.0177116215745121,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","14","mean",-2.62810822583406,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","15","rate_min_dist_to_BP",2.86263754286151,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","15","rate_q1_dist_to_BP",2.5245868878484,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","15","rate_med_dist_to_BP",2.04143360934341,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","15","rate_q3_dist_to_BP",1.29482944063835,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","15","rate_max_dist_to_BP",-0.00857673572226547,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","15","mean",1.86263754286151,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","16","rate_min_dist_to_BP",-6.44270940585943,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","16","rate_q1_dist_to_BP",-5.71805210133678,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","16","rate_med_dist_to_BP",-4.67382670644642,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","16","rate_q3_dist_to_BP",-3.04020255306194,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","16","rate_max_dist_to_BP",-0.128487528337284,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","16","mean",-3.44270940585943,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","17","rate_min_dist_to_BP",7.90934980390801,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","17","rate_q1_dist_to_BP",6.93103603409595,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","17","rate_med_dist_to_BP",5.54780979384462,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","17","rate_q3_dist_to_BP",3.44443499404843,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","17","rate_max_dist_to_BP",-0.131433841889694,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","17","mean",3.90934980390801,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","18","rate_min_dist_to_BP",-8.47596937940004,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","18","rate_q1_dist_to_BP",-7.5015947370233,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","18","rate_med_dist_to_BP",-6.09346056336156,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","18","rate_q3_dist_to_BP",-3.8808274119995,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","18","rate_max_dist_to_BP",0.0925078103961585,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","18","mean",-4.47596937940004,"Erosion"
8,"Roosevelt Beach Rd OBA"," North Beach","19","rate_min_dist_to_BP",4.3721411909956,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","19","rate_q1_dist_to_BP",3.85182187050466,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","19","rate_med_dist_to_BP",3.11895527625423,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","19","rate_q3_dist_to_BP",2.01076345326427,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","19","rate_max_dist_to_BP",0.143568584718246,"Accretion"
8,"Roosevelt Beach Rd OBA"," North Beach","19","mean",2.3721411909956,"Accretion"
9,"Griffiths-Priday State Park"," North Beach","97","rate_min_dist_to_BP",NA,NA
9,"Griffiths-Priday State Park"," North Beach","97","rate_q1_dist_to_BP",NA,NA
9,"Griffiths-Priday State Park"," North Beach","97","rate_med_dist_to_BP",NA,NA
9,"Griffiths-Priday State Park"," North Beach","97","rate_q3_dist_to_BP",NA,NA
